id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,zipcode,yr_built,lat,long,price_per_sqft
1311300100,2015-01-15,221000.0,3,1.0,1250,7280,1.0,98001,1965,47.3414,-122.286,176.8
3812400854,2014-10-28,352800.0,4,2.0,2080,6360,1.0,98118,1960,47.5392,-122.278,169.6153846153846
1326069188,2015-05-11,350000.0,3,2.5,1640,10424,2.0,98019,1988,47.7345,-121.977,213.41463414634146
3131201865,2014-06-17,458000.0,4,1.5,1550,3000,1.5,98105,1918,47.6604,-122.324,295.48387096774195
321059059,2014-05-19,359950.0,3,1.0,1290,189486,1.0,98092,1960,47.3356,-122.157,279.031007751938
223039330,2015-04-07,1050000.0,3,3.0,3250,5093,2.0,98146,2004,47.5123,-122.39,323.0769230769231
7857000900,2014-07-24,353000.0,3,1.75,1260,11775,1.0,98108,1942,47.5501,-122.296,280.1587301587302
8109800110,2014-08-01,717550.0,3,3.5,2840,4468,3.0,98052,2006,47.7069,-122.117,252.65845070422534
5422560900,2014-08-07,450000.0,3,2.25,1960,6500,2.0,98052,1977,47.6642,-122.129,229.59183673469389
3332000195,2014-09-24,167500.0,3,1.0,760,3090,1.0,98118,1903,47.5513,-122.275,220.39473684210526
2423029245,2014-06-17,550000.0,3,1.75,2240,78225,2.0,98070,1976,47.4638,-122.484,245.53571428571428
8651600110,2015-04-21,939000.0,4,2.25,2240,9684,2.0,98040,1970,47.5489,-122.225,419.19642857142856
7902200015,2015-04-29,700000.0,3,1.75,1820,15570,1.0,98146,1948,47.5068,-122.386,384.61538461538464
3523089019,2014-05-19,480000.0,4,3.5,3370,435600,2.0,98045,2005,47.4398,-121.738,142.43323442136497
8827900015,2014-08-29,501000.0,3,1.0,1160,4360,1.0,98105,1929,47.6718,-122.291,431.8965517241379
9237800100,2015-02-04,580000.0,3,2.25,1640,8625,1.0,98052,1987,47.6772,-122.153,353.6585365853659
2724089019,2014-05-23,527550.0,1,0.75,820,59677,1.0,98065,1999,47.5316,-121.764,643.3536585365854
5416501030,2014-11-24,399000.0,4,2.5,2800,4687,2.0,98038,2005,47.3594,-122.04,142.5
7211402305,2015-04-15,240000.0,3,1.75,1780,5000,1.5,98146,1957,47.5105,-122.36,134.8314606741573
1221059176,2015-03-11,353000.0,4,2.75,2200,268329,1.0,98092,1989,47.3224,-122.122,160.45454545454547
7549802600,2014-05-28,335000.0,4,2.0,1480,3132,1.0,98108,1910,47.55,-122.312,226.35135135135135
4112100165,2015-03-17,475000.0,3,3.0,2010,2554,2.0,98118,2001,47.5525,-122.269,236.318407960199
7518506595,2014-08-26,660000.0,3,2.0,2880,5100,1.5,98117,1926,47.6805,-122.385,229.16666666666666
2767602490,2014-07-24,551000.0,3,1.0,940,1948,1.0,98107,1900,47.6733,-122.383,586.1702127659574
3821000100,2015-03-20,249950.0,4,1.75,1620,10530,1.0,98030,1968,47.3808,-122.211,154.29012345679013
524069019,2014-11-20,1150000.0,4,3.25,4400,262666,2.0,98075,1988,47.5927,-122.064,261.3636363636364
1492800296,2014-07-03,575000.0,3,1.75,1530,6743,1.0,98116,1955,47.5745,-122.396,375.8169934640523
7855900110,2014-07-18,1088890.0,4,2.75,3460,11350,1.0,98006,1974,47.568,-122.153,314.7080924855491
7853290090,2014-11-18,515000.0,4,2.5,2890,7306,2.0,98065,2006,47.5447,-121.883,178.2006920415225
2123049175,2014-12-10,235000.0,3,1.5,1980,11214,1.0,98168,1959,47.4696,-122.298,118.68686868686869
2025049064,2014-09-15,796000.0,3,1.0,1980,3243,1.5,98102,1912,47.6429,-122.327,402.020202020202
6046401105,2015-04-23,450000.0,2,1.5,1450,2550,1.0,98103,1984,47.6911,-122.348,310.3448275862069
3505100756,2014-11-06,2050000.0,4,3.0,4280,18834,1.0,98116,1971,47.5811,-122.4,478.97196261682245
5468730110,2014-05-08,270000.0,4,2.5,1810,6509,2.0,98042,1994,47.3531,-122.143,149.17127071823205
5154200015,2015-04-14,1705000.0,3,3.0,2490,27702,2.0,98116,2000,47.5596,-122.403,684.7389558232932
9285800590,2015-03-09,565000.0,3,1.0,1610,4108,1.5,98126,1928,47.5704,-122.376,350.93167701863354
4083304190,2014-08-04,680000.0,1,2.5,1820,3008,2.0,98103,1910,47.6529,-122.339,373.6263736263736
7574910490,2014-11-14,864500.0,4,2.5,3520,35991,2.0,98077,1992,47.7437,-122.035,245.5965909090909
868001030,2014-09-15,1150000.0,4,2.25,3740,18000,1.0,98177,1951,47.7027,-122.378,307.4866310160428
8108600464,2014-05-15,335000.0,3,2.25,2150,30476,2.0,98188,1991,47.4605,-122.277,155.8139534883721
3295610490,2015-05-04,911000.0,4,3.25,3526,15958,2.0,98075,1997,47.567,-122.033,258.36642087351106
5013500110,2014-11-12,425000.0,2,1.0,1070,6625,1.0,98116,1950,47.5736,-122.393,397.196261682243
3223069019,2014-10-29,299950.0,3,1.0,1410,81021,1.0,98058,1949,47.4303,-122.067,212.7304964539007
2725069085,2014-12-08,864000.0,4,2.5,3190,49658,2.0,98074,1999,47.6216,-122.015,270.846394984326
6821600265,2015-03-05,425000.0,2,1.0,1270,6000,1.0,98199,1939,47.6482,-122.393,334.6456692913386
1471701780,2014-08-14,374950.0,4,1.5,1970,14490,1.5,98059,1963,47.4612,-122.069,190.32994923857868
9835800750,2014-12-03,247000.0,3,2.25,1640,7630,1.0,98032,1968,47.3739,-122.29,150.609756097561
8835900015,2014-12-12,475000.0,3,1.0,1600,7161,1.0,98118,1953,47.5507,-122.261,296.875
806800110,2014-08-01,275000.0,3,2.5,3020,5868,2.0,98092,2003,47.3361,-122.175,91.05960264900662
826069002,2014-10-29,355000.0,2,1.0,1350,368517,1.0,98077,1947,47.7617,-122.061,262.962962962963
2222059064,2015-03-18,285000.0,4,1.75,1870,22072,1.0,98042,1959,47.3775,-122.165,152.40641711229947
7781600100,2014-09-05,1338750.0,3,2.75,2730,38869,1.5,98146,1963,47.4857,-122.361,490.38461538461536
4047200265,2014-08-11,325000.0,2,1.0,1100,17817,1.0,98019,1980,47.7728,-121.9,295.45454545454544
2125059013,2015-04-20,1670000.0,5,3.5,4320,40816,2.0,98004,1997,47.644,-122.185,386.5740740740741
2011400583,2014-06-06,402000.0,3,2.5,2700,9994,1.0,98198,1959,47.397,-122.321,148.88888888888889
3526039160,2014-08-14,1100000.0,3,3.0,3700,16857,1.0,98117,2000,47.6956,-122.392,297.2972972972973
8718500495,2014-07-30,375000.0,4,1.75,2190,9225,1.0,98028,1959,47.7396,-122.256,171.23287671232876
3815500165,2014-09-11,396000.0,5,2.75,2840,12253,1.0,98028,1960,47.7618,-122.253,139.43661971830986
5104450690,2014-07-16,320000.0,4,2.75,2610,9077,1.0,98058,1987,47.4612,-122.147,122.60536398467433
7202260300,2014-07-09,610000.0,3,2.5,2630,5827,2.0,98053,2001,47.688,-122.038,231.93916349809885
1423600300,2014-11-17,249950.0,3,1.5,1090,7698,1.0,98058,1966,47.4553,-122.174,229.3119266055046
1796100015,2015-04-23,675000.0,4,3.5,3090,100835,2.0,98092,1999,47.3087,-122.088,218.44660194174756
3874900090,2015-03-26,448000.0,2,2.0,1670,7772,1.0,98126,1919,47.5461,-122.377,268.2634730538922
4232902615,2015-04-28,819000.0,3,1.0,1300,3600,2.0,98119,1900,47.6345,-122.366,630.0
3585900495,2014-11-10,1250000.0,3,2.5,3670,18505,1.0,98177,1983,47.7588,-122.376,340.59945504087193
3790700110,2014-12-01,225000.0,4,2.5,1700,6031,2.0,98030,1994,47.3582,-122.191,132.35294117647058
3626079040,2014-07-30,790000.0,2,3.0,2560,982278,1.0,98014,2004,47.6955,-121.861,308.59375
2461900375,2015-04-14,685000.0,4,2.5,2770,6000,2.0,98136,1993,47.5536,-122.383,247.29241877256317
8651611690,2014-06-20,812000.0,3,3.25,3240,8338,2.0,98074,2001,47.6321,-122.064,250.6172839506173
8682301050,2014-12-02,705000.0,2,2.5,2300,6400,1.0,98053,2007,47.7196,-122.02,306.5217391304348
1858600042,2015-04-29,360000.0,4,3.0,2483,6870,2.0,98030,2005,47.3627,-122.199,144.98590414820782
2767604252,2015-01-12,344000.0,1,1.5,760,779,3.0,98107,2006,47.6715,-122.382,452.63157894736844
1954700615,2014-10-22,825000.0,4,1.5,2040,6900,2.0,98112,1903,47.6188,-122.285,404.4117647058824
6844702690,2015-04-27,476500.0,3,1.0,1200,6120,1.0,98115,1945,47.6929,-122.287,397.0833333333333
2695600195,2014-11-24,379500.0,2,1.0,960,5096,1.0,98126,1949,47.5314,-122.378,395.3125
426059055,2014-10-03,620000.0,3,1.75,2410,35236,1.0,98072,1980,47.7651,-122.166,257.26141078838174
1769600147,2014-07-31,477590.0,3,3.25,2260,7701,2.0,98146,2000,47.5053,-122.377,211.3230088495575
9268200300,2014-05-20,490000.0,3,1.0,1910,8190,1.0,98117,1946,47.697,-122.365,256.5445026178011
3052700855,2014-06-28,470000.0,3,1.5,1500,5000,1.5,98117,1927,47.679,-122.373,313.3333333333333
9828702262,2014-07-24,500000.0,3,2.25,1360,1236,2.0,98112,2006,47.6198,-122.299,367.6470588235294
1568100386,2014-06-30,370000.0,3,1.0,1320,7341,1.0,98155,1982,47.7367,-122.295,280.3030303030303
4385700735,2015-03-11,790000.0,2,1.5,1940,4400,1.0,98112,1923,47.6371,-122.279,407.21649484536084
3425059206,2014-06-24,725000.0,4,2.5,2650,18295,2.0,98005,1986,47.6075,-122.154,273.58490566037733
6848200018,2014-05-28,840000.0,4,2.75,3040,2800,2.0,98102,1906,47.6245,-122.327,276.3157894736842
3023049256,2014-06-04,390000.0,3,1.0,1240,11108,1.0,98166,1952,47.4465,-122.354,314.51612903225805
4019301500,2014-08-28,507000.0,3,2.25,2210,11585,1.0,98155,1958,47.7574,-122.279,229.41176470588235
402000115,2014-11-22,263500.0,3,1.75,1540,6273,1.0,98118,1951,47.5305,-122.277,171.1038961038961
9206950110,2014-07-12,369000.0,3,2.5,1320,1683,2.0,98106,2004,47.5357,-122.365,279.54545454545456
8106300820,2014-08-14,500000.0,3,2.5,3040,5326,2.0,98055,2008,47.4472,-122.207,164.47368421052633
8082400011,2015-04-06,570000.0,2,1.0,910,4301,1.0,98117,1923,47.6814,-122.399,626.3736263736264
7137960110,2015-03-06,284000.0,4,3.0,2040,7145,1.0,98092,1994,47.3275,-122.171,139.2156862745098
546000820,2014-11-10,415000.0,2,1.0,980,4108,1.0,98117,1947,47.687,-122.381,423.46938775510205
3330500705,2014-05-15,197500.0,3,1.0,980,3090,1.5,98118,1903,47.5525,-122.277,201.53061224489795
1454600266,2014-10-27,925000.0,4,3.75,4420,9492,2.0,98125,1962,47.7211,-122.283,209.2760180995475
3335000025,2014-11-12,468000.0,3,2.0,1570,6300,1.0,98118,1953,47.5565,-122.275,298.0891719745223
1454100056,2014-07-15,355000.0,3,1.0,1600,5001,1.5,98125,1930,47.7232,-122.289,221.875
5035300090,2014-08-12,639000.0,4,1.75,1830,6000,1.0,98199,1939,47.6536,-122.41,349.1803278688525
7504050090,2015-04-12,720000.0,3,2.5,2820,14250,2.0,98074,1991,47.6396,-122.054,255.31914893617022
408100110,2014-06-12,381000.0,3,1.75,1800,6000,1.0,98155,1950,47.7505,-122.317,211.66666666666666
5701700011,2014-05-23,1050000.0,3,4.0,4380,42769,2.0,98052,1983,47.7167,-122.109,239.72602739726028
3629970930,2014-11-11,670000.0,3,3.0,2980,3730,2.0,98029,2005,47.5533,-121.995,224.83221476510067
7017200110,2014-10-28,400000.0,3,1.0,1690,6658,1.0,98133,1942,47.7099,-122.35,236.68639053254438
4054500590,2014-06-26,910000.0,4,3.5,4040,50479,2.0,98077,1987,47.7196,-122.048,225.24752475247524
2126059048,2015-04-02,294000.0,3,1.0,1250,9427,1.0,98034,1931,47.7254,-122.175,235.2
984200590,2015-03-10,315001.0,3,1.75,1500,10230,1.0,98058,1968,47.4349,-122.168,210.00066666666666
9353300090,2014-07-31,360000.0,3,2.0,1630,10723,1.0,98059,1959,47.4898,-122.133,220.85889570552146
7600057,2014-08-05,520000.0,3,2.0,1410,2700,2.0,98122,1902,47.6029,-122.302,368.79432624113474
2919701944,2014-10-10,474000.0,3,1.0,1140,4560,1.0,98117,1944,47.6889,-122.362,415.7894736842105
7202341110,2015-03-13,702000.0,4,2.5,3280,5876,2.0,98053,2004,47.6802,-122.034,214.02439024390245
1122069019,2014-08-26,728000.0,4,3.5,3490,87497,2.0,98038,2001,47.4028,-122.002,208.59598853868195
1565950090,2015-03-05,308000.0,4,2.5,2020,7277,2.0,98055,1993,47.4318,-122.19,152.47524752475246
1724069059,2014-05-24,2000000.0,5,4.0,4580,4443,3.0,98075,2004,47.5682,-122.059,436.68122270742356
4137000110,2014-07-25,340000.0,3,2.5,2270,7917,2.0,98092,1986,47.2643,-122.22,149.7797356828194
7849200945,2015-04-01,306500.0,2,1.75,1310,10200,1.0,98065,1947,47.5231,-121.82,233.96946564885496
2397101270,2015-01-26,716000.0,3,2.0,1420,3600,1.5,98119,1904,47.6367,-122.364,504.22535211267603
2726059100,2014-09-09,950000.0,4,3.0,2980,44431,2.0,98034,1981,47.7154,-122.161,318.79194630872485
7202331500,2014-08-29,673200.0,5,3.0,4180,8561,2.0,98053,2003,47.6833,-122.04,161.05263157894737
439000090,2015-03-23,564500.0,4,2.25,1950,6000,1.0,98115,1961,47.6909,-122.301,289.4871794871795
7788000100,2015-02-06,393000.0,4,1.75,1790,11801,1.0,98056,1974,47.5172,-122.17,219.55307262569832
8658300315,2015-03-12,425000.0,5,1.75,1400,5071,1.0,98014,1916,47.6499,-121.908,303.57142857142856
1723049567,2014-07-30,150000.0,3,1.0,1320,24684,1.0,98168,1979,47.4771,-122.322,113.63636363636364
621069039,2015-02-20,327000.0,4,2.25,1620,106722,1.0,98042,1980,47.3394,-122.091,201.85185185185185
6806300750,2015-03-18,444900.0,4,2.5,3120,7448,2.0,98042,1998,47.3645,-122.126,142.59615384615384
1898900100,2014-07-22,305000.0,4,2.5,2100,14773,2.0,98023,1998,47.3045,-122.391,145.23809523809524
2767603931,2014-08-18,469000.0,3,3.25,1370,1194,3.0,98107,2004,47.6718,-122.388,342.33576642335765
6072400820,2014-09-26,525000.0,3,1.75,1520,7875,1.0,98006,1969,47.5569,-122.176,345.39473684210526
1922059396,2015-04-04,330000.0,3,2.5,2410,17424,1.0,98030,1978,47.3741,-122.218,136.92946058091286
8818900300,2014-10-02,618000.0,4,1.0,1260,4080,1.0,98105,1911,47.6644,-122.324,490.4761904761905
9264910900,2014-11-17,295500.0,4,2.5,2830,7350,1.0,98023,1982,47.3088,-122.341,104.41696113074205
3223039013,2014-07-18,567035.0,3,2.0,2064,46173,2.0,98070,1903,47.4469,-122.455,274.7262596899225
5561300750,2014-07-25,518000.0,4,2.25,2640,34870,1.0,98027,1977,47.4688,-122.009,196.21212121212122
9407111220,2015-05-04,303000.0,2,1.0,1020,9200,1.0,98045,1978,47.4461,-121.769,297.05882352941177
1332200110,2014-07-08,300000.0,4,2.5,2200,8065,2.0,98031,1998,47.4042,-122.213,136.36363636363637
2207200820,2014-10-15,413107.0,3,1.5,1420,7520,1.0,98007,1956,47.601,-122.134,290.9204225352113
3362400615,2014-08-20,400000.0,3,1.0,1350,3090,1.5,98103,1914,47.682,-122.348,296.2962962962963
3013300017,2015-04-08,535000.0,3,1.0,1290,6859,1.0,98136,1941,47.5317,-122.387,414.72868217054264
1982200015,2014-09-19,555000.0,4,2.0,1680,2600,1.0,98107,1915,47.6648,-122.363,330.35714285714283
7140700300,2014-11-19,312000.0,3,2.5,2280,6386,2.0,98042,2008,47.3861,-122.096,136.8421052631579
9363600457,2014-06-03,785200.0,3,2.25,1840,3500,1.5,98122,1910,47.6063,-122.292,426.7391304347826
1245001220,2014-10-16,749000.0,4,2.0,2040,11850,1.0,98033,1959,47.6891,-122.208,367.15686274509807
723049333,2015-04-05,285000.0,3,1.5,1490,10367,1.0,98146,1957,47.4973,-122.347,191.2751677852349
7853301220,2014-09-10,425000.0,4,2.5,2440,5088,2.0,98065,2007,47.5406,-121.889,174.18032786885246
8665900336,2014-07-17,360000.0,3,2.0,1930,15540,1.0,98155,1958,47.7675,-122.307,186.52849740932643
1591000015,2015-05-05,260000.0,3,1.0,1200,6615,1.0,98106,1954,47.5168,-122.351,216.66666666666666
7972601270,2014-05-30,369000.0,3,2.0,1550,8509,1.0,98106,1959,47.5299,-122.344,238.06451612903226
1221039156,2014-08-15,275000.0,4,2.5,2180,11132,1.0,98023,1978,47.3187,-122.367,126.14678899082568
993001332,2014-09-03,407000.0,3,2.25,1430,1448,3.0,98103,2005,47.6916,-122.341,284.61538461538464
7748000025,2015-04-12,575000.0,2,1.75,1230,5418,1.0,98117,1949,47.6839,-122.376,467.479674796748
7871500485,2015-04-27,1236000.0,3,1.5,1670,3852,2.0,98119,1928,47.6411,-122.371,740.1197604790419
1370802540,2015-01-08,875000.0,2,2.5,2720,4913,1.0,98199,1936,47.6384,-122.404,321.69117647058823
1839500115,2014-07-12,320000.0,4,1.5,2220,6811,1.0,98056,1961,47.5059,-122.193,144.14414414414415
4389201064,2014-07-03,810000.0,3,1.5,1520,9041,1.0,98004,1954,47.6158,-122.213,532.8947368421053
1545805820,2015-04-14,274000.0,3,1.75,1590,7620,1.0,98038,1984,47.3655,-122.048,172.32704402515722
273800100,2014-12-19,239900.0,4,1.75,1480,9523,1.0,98030,1959,47.3732,-122.217,162.09459459459458
7663700654,2014-12-14,450000.0,4,1.5,1860,7808,1.0,98125,1953,47.7314,-122.3,241.93548387096774
3751606513,2014-06-30,263400.0,4,2.0,1360,60548,1.0,98001,1960,47.2718,-122.265,193.6764705882353
399000025,2015-04-15,265000.0,3,1.0,1360,5967,1.0,98178,1954,47.4973,-122.256,194.85294117647058
7130300785,2014-06-16,418000.0,4,3.0,2360,6250,1.0,98118,1960,47.512,-122.249,177.11864406779662
3818700123,2014-08-13,390000.0,3,2.0,2360,5737,2.0,98028,2003,47.7633,-122.262,165.25423728813558
7891600245,2015-04-22,430000.0,3,2.0,1860,7500,1.0,98106,1909,47.5662,-122.364,231.18279569892474
5556300076,2015-04-23,1442500.0,3,2.25,2630,9705,2.5,98052,1987,47.6485,-122.121,548.4790874524715
3421069118,2014-11-20,297000.0,2,1.75,1280,37373,1.0,98022,1996,47.2631,-122.019,232.03125
7280300042,2015-04-01,650000.0,4,2.25,2330,7220,2.0,98177,1988,47.7764,-122.386,278.9699570815451
9368700031,2014-05-09,195000.0,2,1.0,720,18000,1.0,98178,1950,47.5054,-122.261,270.8333333333333
3223069118,2014-06-16,554000.0,3,3.5,3380,108900,2.0,98058,1999,47.4316,-122.075,163.90532544378698
2522029039,2014-09-29,550000.0,3,2.0,3650,843309,2.0,98070,1991,47.3627,-122.496,150.68493150684932
7977200590,2015-02-19,700000.0,3,1.75,1640,4590,1.5,98115,1951,47.6846,-122.294,426.8292682926829
3124089086,2014-10-02,300000.0,4,1.0,1730,177657,1.5,98065,1948,47.5163,-121.829,173.41040462427745
1568100215,2014-10-07,315000.0,2,1.0,1030,8576,1.5,98155,1952,47.7352,-122.295,305.8252427184466
5364200649,2014-10-08,603000.0,3,1.0,1790,5250,1.0,98105,1943,47.6627,-122.276,336.87150837988827
2771601730,2014-06-29,530000.0,2,1.0,840,3400,1.0,98119,1924,47.6403,-122.372,630.952380952381
7201800300,2014-09-09,397500.0,3,1.75,1300,8480,1.0,98052,1969,47.6991,-122.13,305.7692307692308
7224500300,2015-03-25,221000.0,3,1.0,1240,5250,1.5,98055,1904,47.4917,-122.206,178.2258064516129
3876312350,2014-12-02,466000.0,4,2.25,2170,8050,1.0,98072,1976,47.7354,-122.174,214.74654377880185
853000261,2014-06-19,197500.0,3,1.0,1330,5412,2.0,98022,1905,47.2053,-121.993,148.49624060150376
7165700110,2015-05-07,280000.0,3,3.0,1390,1080,2.0,98118,2006,47.5325,-122.282,201.4388489208633
5708500208,2014-10-03,412000.0,2,1.5,1240,3873,1.0,98116,1909,47.5752,-122.388,332.258064516129
5014000215,2014-08-18,454000.0,2,1.0,880,6731,1.0,98116,1950,47.5694,-122.395,515.9090909090909
2126079014,2014-05-12,540000.0,4,2.25,2540,228254,1.0,98019,1990,47.719,-121.912,212.5984251968504
5595900090,2014-06-09,250000.0,5,1.5,2520,5753,1.5,98022,1928,47.2058,-121.997,99.2063492063492
1445500100,2015-05-11,900000.0,5,2.25,2510,35691,1.0,98005,1967,47.6435,-122.154,358.56573705179284
4270600025,2014-05-13,245000.0,5,1.75,2020,7902,1.0,98168,1962,47.51,-122.327,121.2871287128713
3546000490,2014-10-07,290000.0,3,1.75,2060,7251,1.0,98030,1987,47.3569,-122.175,140.7766990291262
423049067,2015-02-05,160000.0,2,1.0,930,7742,1.0,98168,1933,47.507,-122.302,172.04301075268816
9272201250,2015-03-30,1260000.0,2,1.5,2700,7225,1.5,98116,1910,47.5892,-122.383,466.6666666666667
3226049184,2015-03-27,325000.0,2,1.0,1060,6050,1.0,98125,1939,47.7028,-122.321,306.60377358490564
5381000082,2015-01-08,185000.0,2,1.0,670,6750,1.0,98188,1947,47.4521,-122.283,276.1194029850746
475000750,2014-09-25,477000.0,3,2.0,1750,4990,1.0,98107,1916,47.6667,-122.361,272.57142857142856
1900000195,2014-06-30,100000.0,2,1.0,930,7623,1.0,98166,1942,47.467,-122.349,107.52688172043011
5162100820,2015-05-04,345000.0,4,2.5,2420,11481,1.0,98003,1985,47.341,-122.318,142.56198347107437
6113400047,2015-03-31,530000.0,4,2.25,2410,14985,1.0,98166,1965,47.4278,-122.343,219.91701244813277
7460000015,2014-06-20,203000.0,3,1.0,1150,7156,1.0,98168,1953,47.4864,-122.317,176.52173913043478
7202340820,2014-10-28,599000.0,4,2.5,2480,5000,2.0,98053,2004,47.6811,-122.035,241.53225806451613
5393601690,2014-07-20,370000.0,4,1.0,1310,6000,1.5,98144,1940,47.5822,-122.295,282.44274809160305
7686203275,2015-02-27,140000.0,3,1.0,1240,8000,1.0,98198,1954,47.4204,-122.316,112.90322580645162
2490200165,2014-06-23,500000.0,3,1.0,1150,5100,2.0,98136,1911,47.5349,-122.384,434.7826086956522
597000195,2015-02-03,527200.0,3,1.75,1460,4000,1.0,98144,1929,47.5768,-122.307,361.09589041095893
5119010090,2014-05-10,549900.0,5,2.75,3060,7015,1.0,98146,1979,47.5052,-122.372,179.7058823529412
1873100490,2015-05-02,760000.0,4,2.5,3520,8095,2.0,98052,2006,47.7065,-122.109,215.9090909090909
3336001911,2014-07-28,319000.0,2,1.0,960,4400,1.0,98118,1951,47.5269,-122.264,332.2916666666667
1922059445,2014-06-23,362300.0,3,2.5,2430,15264,2.0,98030,1997,47.3805,-122.208,149.09465020576133
7203600750,2015-04-27,421000.0,3,2.5,1930,4505,1.0,98198,1973,47.3459,-122.326,218.13471502590673
6021503740,2015-03-04,690000.0,3,1.0,1090,4000,1.5,98117,1945,47.6846,-122.386,633.0275229357799
3324069058,2014-08-28,640000.0,3,2.5,2790,31798,1.0,98027,1953,47.5241,-122.039,229.39068100358423
7345310100,2014-12-08,238000.0,4,1.75,1650,6900,1.0,98002,1978,47.2802,-122.211,144.24242424242425
6398000011,2014-06-02,789000.0,3,3.0,3740,39640,2.0,98070,1991,47.4036,-122.462,210.9625668449198
5460600110,2015-04-23,1050000.0,6,4.0,5310,12741,2.0,98040,1967,47.5696,-122.213,197.74011299435028
9478500590,2015-04-08,302500.0,3,2.5,1690,4476,2.0,98042,2008,47.3663,-122.114,178.9940828402367
8645501091,2015-03-11,259950.0,4,1.75,1400,7920,1.0,98058,1963,47.4658,-122.184,185.67857142857142
8099800590,2014-06-20,456000.0,3,1.5,1440,28516,1.0,98075,1975,47.5829,-122.005,316.6666666666667
339600090,2014-09-25,369950.0,3,2.5,1360,3718,2.0,98052,1987,47.6827,-122.097,272.0220588235294
3522029031,2014-05-16,363750.0,3,1.75,1726,197326,2.0,98070,1982,47.3484,-122.505,210.74739281575899
725079058,2014-08-11,585000.0,3,1.75,2220,216493,1.0,98014,1989,47.6624,-121.951,263.5135135135135
104530110,2014-10-08,268000.0,3,2.5,1850,6676,2.0,98023,1986,47.3103,-122.36,144.86486486486487
6852700246,2014-09-23,1200000.0,5,2.5,2860,4000,2.0,98102,1910,47.6225,-122.318,419.5804195804196
2124700015,2014-07-16,345000.0,3,1.0,1120,10176,1.0,98118,1905,47.5235,-122.277,308.0357142857143
8665900291,2015-02-25,539000.0,4,2.5,2340,19850,2.0,98155,1993,47.7672,-122.306,230.34188034188034
8965500820,2014-07-02,851000.0,5,3.25,3760,9792,2.0,98006,1984,47.5654,-122.115,226.32978723404256
1024000100,2015-04-08,900000.0,3,2.5,1920,7200,2.0,98116,1997,47.5709,-122.408,468.75
6132600165,2014-07-03,850000.0,3,2.5,3230,5000,2.0,98117,1945,47.7011,-122.389,263.1578947368421
4040800090,2014-05-06,390000.0,3,1.75,1260,6500,1.0,98008,1966,47.6224,-122.116,309.5238095238095
3432500215,2014-06-10,345000.0,3,1.75,1540,6909,1.0,98155,1955,47.7451,-122.313,224.02597402597402
3630030110,2014-06-16,534500.0,3,2.5,1700,3150,2.0,98029,2005,47.5505,-121.998,314.4117647058824
9297300740,2014-11-18,643500.0,6,5.25,3600,3960,2.0,98126,1971,47.5656,-122.372,178.75
3592500866,2015-04-02,1206500.0,3,2.75,3150,5520,1.5,98112,1925,47.6345,-122.302,383.015873015873
5019500215,2015-01-15,495000.0,2,1.75,1280,4000,1.0,98116,1929,47.5798,-122.383,386.71875
3290800215,2014-07-30,535000.0,2,1.0,980,4120,1.0,98115,1950,47.6815,-122.291,545.9183673469388
7853230590,2014-10-29,435000.0,4,2.5,2190,6578,2.0,98065,2004,47.5305,-121.847,198.63013698630138
1221000490,2014-11-13,305000.0,4,2.0,2470,1831,2.0,98166,2009,47.4645,-122.337,123.48178137651821
5210200077,2014-06-19,799000.0,4,2.5,2590,7910,2.0,98115,2001,47.6978,-122.284,308.4942084942085
3275880100,2014-11-13,700000.0,4,2.5,2580,15031,2.0,98052,1999,47.6895,-122.094,271.3178294573643
2767704345,2014-05-20,467000.0,3,2.25,1270,1213,2.0,98107,2005,47.6736,-122.375,367.7165354330709
1432701380,2015-04-07,263000.0,3,1.0,1250,7560,1.0,98058,1959,47.4493,-122.173,210.4
1564000740,2014-08-20,760000.0,4,2.5,4660,7157,2.0,98059,2003,47.5352,-122.156,163.09012875536482
8141300300,2015-02-07,293000.0,4,2.5,2019,4435,2.0,98022,2008,47.1958,-121.974,145.12134720158494
1388600110,2014-08-21,245000.0,3,2.0,1490,7929,1.0,98002,1989,47.2875,-122.218,164.4295302013423
3523029059,2014-07-31,181000.0,2,1.5,1560,10807,1.0,98070,1949,47.4444,-122.509,116.02564102564102
1061500110,2015-04-23,240000.0,3,1.0,1030,15264,1.0,98056,1962,47.5016,-122.168,233.0097087378641
7555210100,2014-11-17,880000.0,4,2.75,2560,7961,1.0,98033,1975,47.6499,-122.199,343.75
9407150100,2014-06-25,285000.0,3,2.0,1460,6377,1.0,98038,1995,47.3679,-122.02,195.2054794520548
6414100721,2015-04-16,407500.0,2,1.0,770,6017,1.0,98125,1950,47.7223,-122.321,529.2207792207793
4307340490,2014-08-12,325000.0,4,2.5,1960,3543,2.0,98056,2004,47.4849,-122.184,165.81632653061226
4022900569,2014-10-17,405000.0,3,1.75,1900,10454,1.0,98155,1978,47.7748,-122.291,213.1578947368421
2114700115,2015-04-07,291700.0,3,2.5,1970,4120,1.5,98106,1927,47.5328,-122.346,148.0710659898477
2320069364,2014-10-16,370000.0,3,2.5,2490,18525,2.0,98022,1995,47.2119,-122.001,148.59437751004015
4331400090,2014-05-28,270000.0,3,1.5,1430,8960,1.0,98166,1953,47.4759,-122.349,188.8111888111888
